id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn00146_c0	=	Cytosol_0	(WP_004930735.1 or TT17_RS09140)	(R)-Lactate:ferricytochrome-c 2-oxidoreductase_c0		-8.58		(2)  cpd00109[c0] + (1)  cpd00221[c0] <=> (1)  cpd00020[c0] + (2)  cpd00067[c0] + (2)  cpd00110[c0]	(2)  Cytochrome c3+_c0[c0] + (1)  D-Lactate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (2)  H+_c0[c0] + (2)  Cytochrome c2+_c0[c0]	rxn00146		R00197	Pyruvate metabolism	
rxn08839_c0	=	Cytosol_0	(WP_004924301.1 or WP_004927204.1 or TT17_RS13800 or TT17_RS02070)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)_c0		-331.84		(1)  cpd00001[c0] + (1)  cpd15337[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd03847[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  Myristic acid_c0[c0]	rxn08839	LPLIPAL2E140			
rxn03289_c0	=	Cytosol_0	(WP_004926572.1 or WP_004929620.1 or TT17_RS16175 or TT17_RS13975)	3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03233[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03248[c0]	(1)  NAD_c0[c0] + (1)  3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA_c0[c0]	rxn03289		R04812	Primary bile acid biosynthesis	
rxn14003_c0	=	Cytosol_0	((TT17_RS15805 or WP_004930107.1) or (TT17_RS03915 or WP_004920009.1))	ATP:ADP phosphatransferase_c0				 <=> 	 <=> 	rxn14003		R04193	Purine metabolism	ANAEROBIC-RESPIRATION|Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Lipid-Biosynthesis|Nicotine-Degradation|Noncarbon-Nutrients|Other-Degradation|P181-PWY|P224-PWY|RIBOKIN-PWY|Respiration|Sugars-And-Polysaccharides|Sulfate-Reduction|Sulfolactate-Degradation|Sulfur-Assimilation
rxn02009_c0	=	Cytosol_0	(TT17_RS06205 or WP_004921506.1)	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:L-lysine gamma-ligase (ADP-forming)_c0		-6.35		(1)  cpd00002[c0] + (1)  cpd00039[c0] + (1)  cpd00525[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02861[c0]	(1)  ATP_c0[c0] + (1)  L-Lysine_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine_c0[c0]	rxn02009	UAAGLS1		Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|Peptidoglycan-Biosynthesis
rxn03240_c0	=	Cytosol_0	(TT17_RS09785 or WP_017385176.1 or TT17_RS13500 or WP_004925049.1 or WP_004924457.1 or WP_004926583.1 or WP_004926951.1 or TT17_RS16185 or TT17_RS04480 or TT17_RS16020)	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03113[c0] <=> (1)  cpd00001[c0] + (1)  cpd03126[c0]	(1)  (S) -3-Hydroxyhexadecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Hexadecenoyl-CoA_c0[c0]	rxn03240	ECOAH7	R04738	Fatty acid elongation|Fatty acid degradation	
rxn09562_c0	=	Cytosol_0	(WP_004923822.1 or TT17_RS10735)	Guanylate kinase_c0		9.53		(1)  cpd00067[c0] + (1)  cpd00115[c0] + (1)  cpd00126[c0] <=> (1)  cpd00031[c0] + (1)  cpd00177[c0]	(1)  H+_c0[c0] + (1)  dATP_c0[c0] + (1)  GMP_c0[c0] <=> (1)  GDP_c0[c0] + (1)  dADP_c0[c0]	rxn09562	GK2			
rxn06098_c0	=	Cytosol_0	(WP_004922179.1 or TT17_RS12880)	Phosphatidylcholine:sterol O-acyltransferase_c0		9.53		(1)  cpd00301[c0] + (1)  cpd11624[c0] <=> (1)  cpd02601[c0] + (1)  cpd11979[c0]	(1)  Sterol_c0[c0] + (1)  Lecithin_c0[c0] <=> (1)  2-Lysolecithin_c0[c0] + (1)  Steryl ester_c0[c0]	rxn06098		R02114	Glycerophospholipid metabolism	
rxn03282_c0	=	Cytosol_0	(TT17_RS05850 or WP_004925126.1 or WP_017385173.1 or WP_004923105.1 or WP_017385169.1 or WP_004925516.1 or TT17_RS09930 or WP_004927390.1 or TT17_RS04495 or TT17_RS01735 or TT17_RS07945 or WP_004929493.1 or TT17_RS04515 or TT17_RS14260)	R04805_c0		5.22		(1)  cpd00003[c0] + (1)  cpd03227[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03228[c0]	(1)  NAD_c0[c0] + (1)  5beta-Cholestane-3alpha,7alpha,26-triol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al_c0[c0]	rxn03282		R04805		
rxn03435_c0	=	Cytosol_0	((TT17_RS13610 or WP_004924416.1) or (TT17_RS13610 or WP_004924416.1))	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)_c0		6.22		(1)  cpd00006[c0] + (1)  cpd02535[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd10162[c0]	(1)  NADP_c0[c0] + (1)  2,3-Dihydroxy-3-methylvalerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  (R) -3-Hydroxy-3-methyl-2-oxopentanoate_c0[c0]	rxn03435		R05068	Valine, leucine and isoleucine biosynthesis	
rxn03080_c0	=	Cytosol_0	(WP_004923191.1 or TT17_RS08120)	5-amino-6-(D-ribitylamino)uracil butanedionetransferase_c0	2.5.1.78	0.92		(1)  cpd02882[c0] + (1)  cpd11225[c0] <=> (2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02656[c0]	(1)  4--1-D-Ribitylamino-5-aminouracil_c0[c0] + (1)  3-4-dihydroxy-2-butanone4-phosphate_c0[c0] <=> (2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  6-7-Dimethyl-8--1-D-ribityllumazine_c0[c0]	rxn03080	RIB5	R04457	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn01044_c0	=	Cytosol_0	((WP_011182253.1 or TT17_RS05195) or (TT17_RS09100 or WP_004930760.1))	D-xylose aldose-ketose-isomerase_c0		-0.89		(1)  cpd00154[c0] <=> (1)  cpd00259[c0]	(1)  Xylose_c0[c0] <=> (1)  D-Lyxulose_c0[c0]	rxn01044	XYLI1	R01432	Pentose and glucuronate interconversions	
rxn05058_c0	=	Cytosol_0	(WP_004922443.1 or TT17_RS12430)	GTP 8,9-hydrolase (phosphate-forming)_c0	3.5.4.29	-32.96		(3)  cpd00001[c0] + (1)  cpd00038[c0] <=> (2)  cpd00009[c0] + (2)  cpd00067[c0] + (1)  cpd11231[c0]	(3)  H2O_c0[c0] + (1)  GTP_c0[c0] <=> (2)  Phosphate_c0[c0] + (2)  H+_c0[c0] + (1)  2-Amino-5-formylamino-6-(5-phosphoribosylamino) pyrimidin-4(3H) -one_c0[c0]	rxn05058		R07306	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|Vitamin-Biosynthesis
rxn07845_c0	>	Cytosol_0	(TT17_RS09230 or WP_004930680.1)	D-glucarate hydro-lyase_c0		-8.17		(1)  cpd00609[c0] => (1)  cpd00001[c0] + (1)  cpd02439[c0]	(1)  D-Glucarate_c0[c0] => (1)  H2O_c0[c0] + (1)  2-Dehydro-3-deoxy-D-glucarate_c0[c0]	rxn07845		R08056	Ascorbate and aldarate metabolism	
rxn12644_c0	=	Cytosol_0	(TT17_RS01865 or WP_004927938.1 or TT17_RS00625 or WP_004927316.1)	methionyl aminopeptidase_c0		-155.57		(1)  cpd00001[c0] + (1)  cpd11582[c0] <=> (1)  cpd00035[c0] + (1)  cpd00161[c0]	(1)  H2O_c0[c0] + (1)  ala-L-Thr-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Threonine_c0[c0]	rxn12644	MEAMP1(ala-thr)			
rxn00147_c0	>	Cytosol_0	(TT17_RS07755 or WP_004928348.1)	ATP:pyruvate,water phosphotransferase_c0	2.7.9.2	-21.27		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00020[c0] => (1)  cpd00009[c0] + (1)  cpd00018[c0] + (1)  cpd00061[c0] + (3)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Pyruvate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  AMP_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] + (3)  H+_c0[c0]	rxn00147	PPS	R00199	Pyruvate metabolism|Methane metabolism|Carbon fixation pathways in prokaryotes	ANAEROFRUCAT-PWY|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|P23-PWY|P441-PWY|P461-PWY|Reductive-TCA-Cycles|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS
rxn01033_c0	=	Cytosol_0	(TT17_RS05025 or WP_004925980.1)	benzaldehyde:NADP+ oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00225[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd00153[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  Benzaldehyde_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  Benzoate_c0[c0]	rxn01033		R01420	Toluene degradation|Aminobenzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|MANDELATE-DEG
rxn08843_c0	=	Cytosol_0	(WP_004927204.1 or WP_004924301.1 or TT17_RS13800 or TT17_RS02070)	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)_c0		-325.36		(1)  cpd00001[c0] + (1)  cpd15341[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) _c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ocdca_c0[c0]	rxn08843	LPLIPAL2E180			
rxn04723_c0	=	Cytosol_0	(WP_004920211.1 or TT17_RS03565)	R06914_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd09790[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd09791[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  3-Methylsalicylaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  3-Methylsalicylate_c0[c0]	rxn04723		R06914	Naphthalene degradation	
rxn00213_c0	=	Cytosol_0	(TT17_RS09090 or WP_004930764.1)	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0		1.07		(1)  cpd00062[c0] + (1)  cpd00089[c0] <=> (1)  cpd00012[c0] + (1)  cpd00026[c0]	(1)  UTP_c0[c0] + (1)  Glucose-1-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  UDP-glucose_c0[c0]	rxn00213	GALU	R00289	Pentose and glucuronate interconversions|Galactose metabolism|Starch and sucrose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Antibiotic-Biosynthesis|Ascorbate-Biosynthesis|Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Cofactor-Biosynthesis|Degradation|GALACTOSE-DEGRADATION|GLYCOGEN-BIOSYN|Interconversion|PWY3DJ-35471|Polysaccharides-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SUCROSE-DEG|SUCSYN-PWY|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides|Vitamin-Biosynthesis
rxn00777_c0	=	Cytosol_0	(WP_004925711.1 or TT17_RS05505)	D-ribose-5-phosphate aldose-ketose-isomerase_c0		0.62		(1)  cpd00101[c0] <=> (1)  cpd00171[c0]	(1)  ribose-5-phosphate_c0[c0] <=> (1)  D-Ribulose5-phosphate_c0[c0]	rxn00777		R01056	Pentose phosphate pathway|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|Sugars-And-Polysaccharides|Xylose-Degradation
rxn13784_c0	>	Cytosol_0	(Unknown and Unknown and (WP_004929482.1 or TT17_RS14280) and Unknown and Unknown and (TT17_RS15745 or WP_004930071.1) and Unknown and Unknown and Unknown and Unknown and Unknown and Unknown and Unknown)	RNA transcription_c0				 => (1)  cpd17043[c0]	 => (1)  RNA transcription_c0[c0]	rxn13784				
rxn01740_c0	=	Cytosol_0	(TT17_RS03320 or WP_004920348.1)	Shikimate:NADP+ 3-oxidoreductase_c0		0.75		(1)  cpd00006[c0] + (1)  cpd00383[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd01716[c0]	(1)  NADP_c0[c0] + (1)  Shikimate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Dehydroshikimate_c0[c0]	rxn01740	ARO1_3	R02413	Phenylalanine, tyrosine and tryptophan biosynthesis	ALL-CHORISMATE-PWY|ARO-PWY|AROMATIC-COMPOUNDS-BIOSYN|Amino-Acid-Biosynthesis|Biosynthesis|COMPLETE-ARO-PWY|Chorismate-Biosynthesis
rxn00588_c0	>	Cytosol_0	((TT17_RS05905 or WP_004925474.1) or (TT17_RS05905 or WP_004925474.1))	Catechol:oxygen 1,2-oxidoreductase(decyclizing)_c0		-96.52		(1)  cpd00007[c0] + (1)  cpd00077[c0] => (2)  cpd00067[c0] + (1)  cpd01630[c0]	(1)  O2_c0[c0] + (1)  Catechol_c0[c0] => (2)  H+_c0[c0] + (1)  cis,cis-Muconate_c0[c0]	rxn00588	CATA	R00817	Benzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|CATECHOL-ORTHO-CLEAVAGE-PWY|Catechol-Degradation|Degradation|MANDELATE-DEG
rxn00190_c0	>	Cytosol_0	(WP_004928805.1 or TT17_RS06955)	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd00638[c0] => (1)  cpd00003[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00023[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  Deamido-NAD_c0[c0] => (1)  NAD_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Glutamate_c0[c0] + (2)  H+_c0[c0]	rxn00190	NADS2	R00257	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NAD-SYN|NADSYN-PWY|PWY0-781|PYRIDNUCSAL-PWY|PYRIDNUCSYN-PWY
rxn04841_c0	=	Cytosol_0	(WP_004930515.1 or WP_004927531.1 or TT17_RS01455 or TT17_RS09525)	Glutathione: 15-HPETE oxidoreductase_c0		-26.31		(2)  cpd00042[c0] + (1)  cpd03555[c0] <=> (1)  cpd00001[c0] + (1)  cpd00111[c0] + (1)  cpd02890[c0]	(2)  GSH_c0[c0] + (1)  15(S) -HPETE_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Oxidized glutathione_c0[c0] + (1)  15(S) -HETE_c0[c0]	rxn04841		R07035	Arachidonic acid metabolism	
rxn02727_c0	=	Cytosol_0	(WP_004923472.1 or TT17_RS08620)	leukotriene-C4 hydrolase_c0	3.4.19.14	-0.46		(1)  cpd00001[c0] + (1)  cpd01465[c0] <=> (1)  cpd00023[c0] + (1)  cpd03540[c0]	(1)  H2O_c0[c0] + (1)  Leukotriene C4_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  LTD4_c0[c0]	rxn02727		R09875		
rxn10123_c0	>	Cytosol_0	(TT17_RS06070 or TT17_RS05890 or WP_004921423.1 or WP_004925482.1)	NADH dehydrogenase (menaquinone-8 & 2 protons)_c0		147.01		(1)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  cpd15500[c0] => (1)  cpd00003[c0] + (2)  cpd00067[e0] + (1)  cpd15499[c0]	(1)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  NAD_c0[c0] + (2)  H+_e0[e0] + (1)  Menaquinol 8_c0[c0]	rxn10123	NADH7			
rxn02728_c0	=	Cytosol_0	(TT17_RS08940 or WP_004930977.1 or WP_004921748.1 or TT17_RS06580 or WP_026057002.1 or WP_004925574.1 or TT17_RS08740 or TT17_RS05750)	3-Maleylpyruvate cis-trans-isomerase_c0	5.2.1.4	0		(1)  cpd01466[c0] <=> (1)  cpd01653[c0]	(1)  Maleylpyruvate_c0[c0] <=> (1)  3-Fumarylpyruvate_c0[c0]	rxn02728		R03868	Tyrosine metabolism	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Nitroaromatic-Degradation|P281-PWY|Phenolic-Compounds-Degradation
rxn02314_c0	=	Cytosol_0	((Unknown and (WP_004927330.1 or TT17_RS01845)) or (WP_058948557.1 or TT17_RS15260))	ATP:D-tagatose-6-phosphate 1-phosphotransferase_c0	2.7.1.144	-14.03		(1)  cpd00002[c0] + (1)  cpd00805[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02371[c0]	(1)  ATP_c0[c0] + (1)  D-Tagatose 6-phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Tagatose 1,6-biphosphate_c0[c0]	rxn02314		R03236	Galactose metabolism	Carbohydrates-Degradation|Degradation|GALACTITOLCAT-PWY|GALACTOSE-DEGRADATION|LACTOSE-DEG|LACTOSECAT-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn08801_c0	=	Cytosol_0	(TT17_RS02070 or TT17_RS13800 or WP_004927204.1 or WP_004924301.1)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15329[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01080[c0]	(1)  H2O_c0[c0] + (1)  1-octadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ocdca_c0[c0]	rxn08801	LPLIPAL1A180pp			
rxn04378_c0	=	Cytosol_0	(TT17_RS15600 or WP_004926836.1)	3-sn-phosphatidate phosphohydrolase_c0		-11.85		(1)  cpd00001[c0] + (1)  cpd01899[c0] <=> (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00167[c0]	(1)  H2O_c0[c0] + (1)  Ceramide phosphate_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Ceramide_c0[c0]	rxn04378		R06522	Sphingolipid metabolism	
rxn00927_c0	=	Cytosol_0	(WP_004927956.1 or TT17_RS00580)	Adenosine ribohydrolase_c0		-0.73		(1)  cpd00001[c0] + (1)  cpd00182[c0] <=> (1)  cpd00105[c0] + (1)  cpd00128[c0]	(1)  H2O_c0[c0] + (1)  Adenosine_c0[c0] <=> (1)  D-Ribose_c0[c0] + (1)  Adenine_c0[c0]	rxn00927	ADNUC	R01245	Purine metabolism	
rxn00251_c0	=	Cytosol_0	(TT17_RS07880 or WP_004923071.1)	phosphate:oxaloacetate carboxy-lyase (adding phosphate;phosphoenolpyruvate-forming)_c0		-3		(1)  cpd00009[c0] + (1)  cpd00032[c0] + (1)  cpd00067[c0] <=> (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd00061[c0]	(1)  Phosphate_c0[c0] + (1)  Oxaloacetate_c0[c0] + (1)  H+_c0[c0] <=> (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0]	rxn00251	PPC	R00345	Pyruvate metabolism|Methane metabolism|Carbon fixation in photosynthetic organisms|Carbon fixation pathways in prokaryotes	
rxn03851_c0	=	Cytosol_0	(WP_004925568.1 or TT17_RS05760)	R05565_c0		-83.58		(1)  cpd00007[c0] + (2)  cpd03959[c0] <=> (2)  cpd00071[c0] + (2)  cpd03967[c0]	(1)  O2_c0[c0] + (2)  Atrazine_c0[c0] <=> (2)  Acetaldehyde_c0[c0] + (2)  Deethylatrazine_c0[c0]	rxn03851		R05565	Atrazine degradation	
rxn04043_c0	=	Cytosol_0	(TT17_RS00090 or WP_004928257.1)	ADP:D-fructose-6-phosphate 1-phosphotransferase_c0		-23.56		(1)  cpd00008[c0] + (1)  cpd00072[c0] <=> (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd00290[c0]	(1)  ADP_c0[c0] + (1)  D-fructose-6-phosphate_c0[c0] <=> (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  D-fructose-1,6-bisphosphate_c0[c0]	rxn04043	PFK (adp)	R05805		
rxn03508_c0	=	Cytosol_0	(WP_004923271.1 or TT17_RS08260)	N-(Aminomethyl)urea aminohydrolase_c0		2.47		(1)  cpd00001[c0] + (1)  cpd03818[c0] <=> (1)  cpd00013[c0] + (1)  cpd03819[c0]	(1)  H2O_c0[c0] + (1)  N-(Aminomethyl) urea_c0[c0] <=> (1)  NH3_c0[c0] + (1)  N-(Hydroxymethyl) urea_c0[c0]	rxn03508		R05172		
rxn07261_c0	=	Cytosol_0	(TT17_RS10905 or WP_004923704.1)	R07384_c0		5.74		(1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd12606[c0] <=> (1)  cpd00444[c0] + (1)  cpd12322[c0]	(1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Plasmenylethanolamine_c0[c0] <=> (1)  CDPethanolamine_c0[c0] + (1)  1-Alkenyl-2-acylglycerol_c0[c0]	rxn07261		R07384	Ether lipid metabolism	
rxn00920_c0	=	Cytosol_0	(TT17_RS14965 or WP_004929302.1)	Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase_c0	3.1.4.35	-18.82		(1)  cpd00001[c0] + (1)  cpd00697[c0] <=> (1)  cpd00067[c0] + (1)  cpd00126[c0]	(1)  H2O_c0[c0] + (1)  cGMP_c0[c0] <=> (1)  H+_c0[c0] + (1)  GMP_c0[c0]	rxn00920	PDE2_4	R01234	Purine metabolism	
rxn00790_c0	<	Cytosol_0	((TT17_RS05325 or WP_004925794.1) or (TT17_RS07580 or WP_004928448.1))	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)_c0		20.46		(1)  cpd00012[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0] + (1)  cpd01982[c0] <= (1)  cpd00001[c0] + (1)  cpd00053[c0] + (1)  cpd00103[c0]	(1)  PPi_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0] + (1)  5-Phosphoribosylamine_c0[c0] <= (1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  PRPP_c0[c0]	rxn00790	ADE4	R01072	Purine metabolism|Alanine, aspartate and glutamate metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn03910_c0	=	Cytosol_0	((TT17_RS01830 or WP_004927337.1) or (TT17_RS05695 or WP_004925604.1))	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing)_c0		26.77		(1)  cpd08288[c0] <=> (1)  cpd00046[c0] + (1)  cpd08301[c0]	(1)  2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0[c0]	rxn03910	MECDPS	R05637	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00237_c0	=	Cytosol_0	(WP_004920009.1 or TT17_RS03915)	ATP:GDP phosphotransferase_c0		0		(1)  cpd00002[c0] + (1)  cpd00031[c0] <=> (1)  cpd00008[c0] + (1)  cpd00038[c0]	(1)  ATP_c0[c0] + (1)  GDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  GTP_c0[c0]	rxn00237	NDPK1	R00330	Purine metabolism	Biosynthesis|DENOVOPURINE2-PWY|Metabolic-Regulators|Nucleotide-Biosynthesis|PPGPPMET-PWY|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn07100_c0	=	Cytosol_0	(TT17_RS10905 or WP_004923704.1)	CDPethanolamine:1-alkyl-2-acylglycerol ethanolaminephosphotransferase_c0		-5.74		(1)  cpd00444[c0] + (1)  cpd12273[c0] <=> (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd12554[c0]	(1)  CDPethanolamine_c0[c0] + (1)  1-Alkyl-2-acylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  1-Alkyl-2-acylglycerophosphoethanolamine_c0[c0]	rxn07100		R06364	Ether lipid metabolism	
